id,name,is_claimed,is_closed,phone,review_count,categories01,categories02,categories03,rating,price,transactions,zip_code,city,address,restaurant_url,image_url,latitude,longitude,photos,cross_streets,category,score
_TQiobwv5Y7-bOk2loEEJw,Little Caesars Pizza,True,False,18188924800.0,28,pizza,hotdogs,,2.0,$,[],91343,North Hills,"['8332 Sepulveda', 'North Hills, CA 91343']",https://www.yelp.com/biz/little-caesars-pizza-north-hills-2?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media2.fl.yelpcdn.com/bphoto/jQzW1ujqPkjvXI1USy2I4Q/o.jpg,34.22219,-118.46714,"['https://s3-media2.fl.yelpcdn.com/bphoto/jQzW1ujqPkjvXI1USy2I4Q/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/e3HmFOK4V_LI8Gfz7xtqqQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/Y49QmBvS73CFvxOWzwRe6A/o.jpg']",,"pizza, hotdogs, ",0.0
S_BPbHn892tQ2kDXnBae8w,Wendy's,True,False,18188940659.0,97,hotdogs,burgers,,2.0,$,['delivery'],91402,Panorama City,"['14645 Roscoe Blvd.', 'Panorama City, CA 91402']",https://www.yelp.com/biz/wendys-panorama-city?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media2.fl.yelpcdn.com/bphoto/4v4ZV8fnfNdtwFv4wqN6Vg/o.jpg,34.221892,-118.45119,"['https://s3-media2.fl.yelpcdn.com/bphoto/4v4ZV8fnfNdtwFv4wqN6Vg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/5IUwcXKfc9nEoJjImzvQJQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/40RqMY-b8_FJJ6svuJVMrg/o.jpg']",,"hotdogs, burgers, ",0.0
aH86cW7EEulZ_vHCkyw5Zg,El Pollo Loco,True,False,18188951925.0,118,hotdogs,mexican,,1.5,$,['delivery'],91402,Panorama City,"['14429 Roscoe Blvd', 'Panorama City, CA 91402']",https://www.yelp.com/biz/el-pollo-loco-panorama-city-2?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media4.fl.yelpcdn.com/bphoto/VZ-wz5FyzbfYC7qzIyisLw/o.jpg,34.221834,-118.4477247,"['https://s3-media4.fl.yelpcdn.com/bphoto/VZ-wz5FyzbfYC7qzIyisLw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/FaZ3kZo2RVuzWB9mguQkug/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/GsJ9txDM5jbqYd1vWw29lg/o.jpg']",,"hotdogs, mexican, ",0.0
aIMU3vJ2v93bfUnbPpYW0w,Subway,True,False,18188917657.0,32,sandwiches,,,2.0,$,"['delivery', 'pickup']",91402,Panorama City,"['14417 Roscoe Blvd', 'Ste A', 'Panorama City Mall', 'Panorama City, CA 91402']",https://www.yelp.com/biz/subway-panorama-city-6?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media3.fl.yelpcdn.com/bphoto/7OhRXf0VggG7jxxPPNrNcQ/o.jpg,34.2217906752057,-118.447014475136,"['https://s3-media3.fl.yelpcdn.com/bphoto/7OhRXf0VggG7jxxPPNrNcQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/tHls5WW1okbvMQQTK0o3zQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/JcuE_GgIWyfiCjneVKpG7g/o.jpg']",,"sandwiches, , ",0.0
n93QBJj4GB_61qZ6O6meMw,L.A. Pizza,True,False,18188957011.0,35,pizza,,,3.5,$,"['delivery', 'pickup']",91402,Panorama City,"['15037 Roscoe Blvd', 'Panorama City, CA 91402']",https://www.yelp.com/biz/l-a-pizza-panorama-city-3?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media4.fl.yelpcdn.com/bphoto/q85lxUz5-tyWkrM3JHZVFg/o.jpg,34.2217858,-118.4606377,"['https://s3-media4.fl.yelpcdn.com/bphoto/q85lxUz5-tyWkrM3JHZVFg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/Xpfc8KrhMEQCd2EVvhbMgQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/R5AsRxNc1cJokfVT-9HAEA/o.jpg']",,"pizza, , ",0.0
VmyaCfWvOJdbVOIGOfZ5KQ,Panda Express,True,False,18188918480.0,91,chinese,hotdogs,,2.5,$,"['delivery', 'pickup']",91402,Van Nuys,"['15303 Roscoe Blvd', 'Van Nuys, CA 91402']",https://www.yelp.com/biz/panda-express-van-nuys-3?adjust_creative=QEtda7yEqXLhtpi_kTWYBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QEtda7yEqXLhtpi_kTWYBA,https://s3-media2.fl.yelpcdn.com/bphoto/UlUgm_ZmduMQOkkcLwVhRw/o.jpg,34.2217292785645,-118.465705871582,"['https://s3-media2.fl.yelpcdn.com/bphoto/UlUgm_ZmduMQOkkcLwVhRw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/J69wT9JnOWZtOtRoq63czQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/r-xhPVcX2aNd40sgnLknhQ/o.jpg']",,"chinese, hotdogs, ",0.0
UAE9VGFAu0hNXt1fnhkjGA,Winchell's Donuts,True,False,18188919125.0,14,donuts,coffee,sandwiches,2.0,$,['delivery'],91402,Panorama City,"['15015 Roscoe', 'Panorama City, CA 91402']",https://www.yelp.com/biz/winchells-donuts-panorama-city?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media2.fl.yelpcdn.com/bphoto/GOuLAIeQagj2q5CMbVLLeQ/o.jpg,34.2215949,-118.4601713,"['https://s3-media2.fl.yelpcdn.com/bphoto/GOuLAIeQagj2q5CMbVLLeQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/S9jiOK-RR3Vw_htCno-VfQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/0nOeDR10LhpRIB94uBbEtg/o.jpg']",,"donuts, coffee, sandwiches",0.0
11KDuUiiO54iAGuUQiJKbg,Domino's Pizza,True,False,18188937777.0,58,pizza,,,2.0,$,[],91402,Panorama City,"['15245 Roscoe Blvd', 'Panorama City, CA 91402']",https://www.yelp.com/biz/dominos-pizza-panorama-city-3?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media3.fl.yelpcdn.com/bphoto/bWHY9skHRwY4F9qOFFzEEA/o.jpg,34.2215749,-118.4650016,"['https://s3-media3.fl.yelpcdn.com/bphoto/bWHY9skHRwY4F9qOFFzEEA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/G_mePJoPjtavUfxMW1if5w/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/yNHdu7904JyuQj-oJxrxhQ/o.jpg']",,"pizza, , ",0.0
4QjMp6h-W6r4j_HP1COjiQ,Horseless Carriage Restaurant,True,False,18183515027.0,353,diners,breakfast_brunch,sandwiches,4.0,$$,"['delivery', 'pickup']",91343,North Hills,"['15505 Roscoe Blvd', 'North Hills, CA 91343']",https://www.yelp.com/biz/horseless-carriage-restaurant-north-hills?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media4.fl.yelpcdn.com/bphoto/cX9I4S0xT5qIwKDEyPUqOQ/o.jpg,34.2215611989726,-118.470211029053,"['https://s3-media4.fl.yelpcdn.com/bphoto/cX9I4S0xT5qIwKDEyPUqOQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/Rv-NPiQaYjh03i4WzsVOdQ/o.jpg']",,"diners, breakfast_brunch, sandwiches",3.69
cSRGOy-toxBR_Rl1Oxursg,Carl's Jr,True,False,18188922712.0,59,hotdogs,burgers,,1.5,$,['delivery'],91402,Panorama City,"['14344 Roscoe Blvd', 'Panorama City, CA 91402']",https://www.yelp.com/biz/carls-jr-panorama-city-2?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media2.fl.yelpcdn.com/bphoto/oM-uyUE-maHLugsu1UGUcw/o.jpg,34.2213978,-118.4463978536772,"['https://s3-media2.fl.yelpcdn.com/bphoto/oM-uyUE-maHLugsu1UGUcw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/Ur6x0-z99N3Wg1wZRyJWlQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/p63uk4xNC10ToBBPElfEnw/o.jpg']",,"hotdogs, burgers, ",0.0
zOaXql1gFeftxkTqShVp4g,Jack in the Box,True,False,18188927059.0,47,hotdogs,burgers,tacos,2.5,$,['delivery'],91402,Panorama City,"['15342 Roscoe Blvd', 'Panorama City, CA 91402']",https://www.yelp.com/biz/jack-in-the-box-panorama-city?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media2.fl.yelpcdn.com/bphoto/kMetHSyfHiJyjIIHTtg5SQ/o.jpg,34.2211797304072,-118.4670313,"['https://s3-media2.fl.yelpcdn.com/bphoto/kMetHSyfHiJyjIIHTtg5SQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/4IcQSG0-bSo_S-wVP4WALg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/DsnG2IG1UaBB-PNjomVhNA/o.jpg']",,"hotdogs, burgers, tacos",0.0
NgblvyxSQLMuc7BSU3v_QQ,Corner Grille,True,False,18188106396.0,1152,korean,burgers,asianfusion,4.5,$,"['delivery', 'pickup']",91402,Panorama City,"['8261 Sepulveda Blvd', 'Panorama City, CA 91402']",https://www.yelp.com/biz/corner-grille-panorama-city?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media2.fl.yelpcdn.com/bphoto/UrmxtysJeAvPTQZJlkvX9g/o.jpg,34.2210583,-118.468439,"['https://s3-media2.fl.yelpcdn.com/bphoto/UrmxtysJeAvPTQZJlkvX9g/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/22j0B9_8FPmJfq9CX3SzVg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/RR5TPN_R1Aadrbclwcp0LA/o.jpg']",,"korean, burgers, asianfusion",4.27
Rht6n1X3CU8RjM8kb4PFdw,Viet Kitchen,True,False,18188105959.0,142,vietnamese,sandwiches,breakfast_brunch,4.5,-,"['pickup', 'delivery']",91402,Panorama City,"['14650 Roscoe Blvd', 'Unit 10', 'Panorama City, CA 91402']",https://www.yelp.com/biz/viet-kitchen-panorama-city?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media2.fl.yelpcdn.com/bphoto/i_ZM2dpJkkeC7tZ2iXykQQ/o.jpg,34.220949,-118.451926,"['https://s3-media2.fl.yelpcdn.com/bphoto/i_ZM2dpJkkeC7tZ2iXykQQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/ABrhQtuYFkR8Q8NshaDBkQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/owzLJc8ZfxxUlMtBHsHS2Q/o.jpg']",,"vietnamese, sandwiches, breakfast_brunch",0.0
N4uc2AYqB7zfoPcIwhssgg,Burger King,True,False,18186460197.0,31,burgers,hotdogs,,2.5,$,['delivery'],91406,Van Nuys,"['15554 Roscoe Blvd', 'Van Nuys, CA 91406']",https://www.yelp.com/biz/burger-king-van-nuys-2?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media1.fl.yelpcdn.com/bphoto/jYIuTw0p4Ii0QPEMqX-CiA/o.jpg,34.22089,-118.47162,"['https://s3-media1.fl.yelpcdn.com/bphoto/jYIuTw0p4Ii0QPEMqX-CiA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/y9DQ9WzaWRK95UvR9G3a0w/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/hwsD1GqhPOBOqu_uRvBGDA/o.jpg']",,"burgers, hotdogs, ",0.0
J2nBrcGZ6ff0ClPY6VS_XA,Taco Bell,True,False,0.0,65,hotdogs,mexican,,2.0,$,['delivery'],91406,Van Nuys,"['8256 Orion Ave', 'Van Nuys, CA 91406']",https://www.yelp.com/biz/taco-bell-van-nuys-3?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media2.fl.yelpcdn.com/bphoto/Vn43xaN67aFoBtn7Zd2bSQ/o.jpg,34.22033,-118.472033,"['https://s3-media2.fl.yelpcdn.com/bphoto/Vn43xaN67aFoBtn7Zd2bSQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/IF6vq-HnGhdzBSAE-BAUog/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/BO3FlQwEHWSZMrRLxChtXw/o.jpg']",,"hotdogs, mexican, ",0.0
O10Tcn4fovQWC8PZzjJMmQ,Burger King,True,False,18187804176.0,31,burgers,hotdogs,,2.0,$,['delivery'],91402,Panorama City,"['8030 Van Nuys Blvd', 'Panorama City, CA 91402']",https://www.yelp.com/biz/burger-king-panorama-city?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media3.fl.yelpcdn.com/bphoto/9Gv-2CXw11QxGwOZK2RbMg/o.jpg,34.2169446132865,-118.4482525450121,"['https://s3-media3.fl.yelpcdn.com/bphoto/9Gv-2CXw11QxGwOZK2RbMg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/nCA8NNJ6qEfuJKl1uflYow/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/x1Gh6LJ3nVi_ysTJP3Dt2w/o.jpg']",,"burgers, hotdogs, ",0.0
eNLMowKx7MOYNxR3TpopSw,Blaze Pizza,True,False,18189624847.0,237,salad,hotdogs,pizza,4.0,$,[],91402,Panorama City,"['7952 N Van Nuys Blvd', 'Panorama City, CA 91402']",https://www.yelp.com/biz/blaze-pizza-panorama-city-2?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media4.fl.yelpcdn.com/bphoto/zmeexhJ4JZisO_IdXyWszg/o.jpg,34.2159821687263,-118.448352759193,"['https://s3-media4.fl.yelpcdn.com/bphoto/zmeexhJ4JZisO_IdXyWszg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/YGX6A1PgNIV-YGsfxrDc5A/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/oqrr0eO2sfVoeNuufiTZtg/o.jpg']",,"salad, hotdogs, pizza",0.0
V8mc6VmCt47w660fdbciXg,McDonald's,True,False,18189888141.0,58,hotdogs,burgers,coffee,1.5,$,['delivery'],91402,Panorama City,"['7945 Van Nuys Blvd', 'Panorama City, CA 91402']",https://www.yelp.com/biz/mcdonalds-panorama-city?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media2.fl.yelpcdn.com/bphoto/M8hh2_14H-Veyr-Uqsk8OQ/o.jpg,34.2153943645217,-118.449317961931,"['https://s3-media2.fl.yelpcdn.com/bphoto/M8hh2_14H-Veyr-Uqsk8OQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/GSdoSHlqDG9pN7-EHviNhw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/CWixFQo8oC2faUN4Hj3OZg/o.jpg']",,"hotdogs, burgers, coffee",0.0
PY8wfvOL7vvB_ktdYqHtyA,In-N-Out Burger,True,False,18007861000.0,363,hotdogs,burgers,,4.0,$,[],91402,Van Nuys,"['7930 Van Nuys Blvd', 'Van Nuys, CA 91402']",https://www.yelp.com/biz/in-n-out-burger-van-nuys-2?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media3.fl.yelpcdn.com/bphoto/IWatEsEDcNNhz3Iu-Kw4Xw/o.jpg,34.2150465,-118.4482872,"['https://s3-media3.fl.yelpcdn.com/bphoto/IWatEsEDcNNhz3Iu-Kw4Xw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/ce-WHd-8wpZnRsouvbrpmg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/Xo9YGO4YOvMeyLSVvtzSoQ/o.jpg']",,"hotdogs, burgers, ",3.7
-4JXXAj1CZ5Wn3dPRWAtVA,Western Bagel,True,False,18187865847.0,274,bakeries,bagels,sandwiches,4.0,$,"['delivery', 'pickup']",91405,Van Nuys,"['7814 Sepulveda Blvd', 'Van Nuys, CA 91405']",https://www.yelp.com/biz/western-bagel-van-nuys?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media2.fl.yelpcdn.com/bphoto/S218MgK5dzrf2CuAsFbw_A/o.jpg,34.212499,-118.465749,"['https://s3-media2.fl.yelpcdn.com/bphoto/S218MgK5dzrf2CuAsFbw_A/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/4CE1OAW6lWdtEuw2qs4CTA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/KbIhzhm3u5Jgr_7_x2LsbQ/o.jpg']",,"bakeries, bagels, sandwiches",0.0
xN2fSngi_Ph0Iplp6O7zNA,Uncle Sam Sandwiches,True,False,18188002980.0,4,hotdogs,burgers,cheesesteaks,4.0,-,"['delivery', 'pickup']",91405,Los Angeles,"['15136 Stagg St Kitchen', 'Los Angeles, CA 91405']",https://www.yelp.com/biz/uncle-sam-sandwiches-los-angeles?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media1.fl.yelpcdn.com/bphoto/y72Oq15C3cid_nASBRw3SA/o.jpg,34.21201386236881,-118.4633176983162,"['https://s3-media1.fl.yelpcdn.com/bphoto/y72Oq15C3cid_nASBRw3SA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/wh1NyDxW0MJ8QjUs0Bt1xQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/NstqUQqgns-4f4XItNlIqQ/o.jpg']",,"hotdogs, burgers, cheesesteaks",0.0
LTJPW5DiSX2JLID_v0GboA,Chios Peruvian Grill,True,False,18188495071.0,495,peruvian,salad,seafood,3.5,$$,"['pickup', 'delivery']",91405,Van Nuys,"['7755 Sepulveda Blvd', 'Van Nuys, CA 91405']",https://www.yelp.com/biz/chios-peruvian-grill-van-nuys?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media1.fl.yelpcdn.com/bphoto/vS2l_Y_b5QmpiaOX0ix4GA/o.jpg,34.2117474,-118.4665362,"['https://s3-media1.fl.yelpcdn.com/bphoto/vS2l_Y_b5QmpiaOX0ix4GA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/a-QgkOAOsabcv_oAQu3a9A/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/egL9RNRIoatX3F7cvoZLBw/o.jpg']",,"peruvian, salad, seafood",3.43
Nda1BiJjqwWgOO24cTZYEA,Carl's Jr,True,False,18189882312.0,29,hotdogs,burgers,,2.0,$,['delivery'],91405,Van Nuys,"['7649 Van Nuys Blvd', 'Van Nuys, CA 91405']",https://www.yelp.com/biz/carls-jr-van-nuys?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media1.fl.yelpcdn.com/bphoto/nquaV2h5BleE8jPo6M5VYA/o.jpg,34.2097961428723,-118.449142449033,"['https://s3-media1.fl.yelpcdn.com/bphoto/nquaV2h5BleE8jPo6M5VYA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/Rp7mvhgEIxJc2rJOVHwVMg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/ixpYtacgKANs0vzg7XPHCA/o.jpg']",,"hotdogs, burgers, ",0.0
gds6XdvmudbLu7BBNrj8Sg,Popeyes Louisiana Kitchen,True,False,18187823054.0,131,hotdogs,chicken_wings,,2.0,$$,['delivery'],91405,Van Nuys,"['7608 Sepulveda Blvd', 'Van Nuys, CA 91405']",https://www.yelp.com/biz/popeyes-louisiana-kitchen-van-nuys?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media4.fl.yelpcdn.com/bphoto/P4m49r0J-K6YXGzVw9q_TA/o.jpg,34.2087,-118.46583,"['https://s3-media4.fl.yelpcdn.com/bphoto/P4m49r0J-K6YXGzVw9q_TA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/oekgRtuSaN1ppDSqUq01OA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/NjSRTQFYsSTJBqrj1KJrzg/o.jpg']",,"hotdogs, chicken_wings, ",0.0
tmbm2IVUAExmMnv1qIO2Og,Subway,True,False,18186708100.0,28,sandwiches,,,1.5,$,"['pickup', 'delivery']",91405,Van Nuys,"['15232 Saticoy St', 'Unit A', 'Van Nuys, CA 91405']",https://www.yelp.com/biz/subway-van-nuys-18?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media4.fl.yelpcdn.com/bphoto/8lbYLHk7WM_kiSjtnuSNVA/o.jpg,34.2083031,-118.4652468,"['https://s3-media4.fl.yelpcdn.com/bphoto/8lbYLHk7WM_kiSjtnuSNVA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/tZQABWO5YUWX0zn0I5HvOw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/pKumElk_aTyKHWTfRnHfSA/o.jpg']",,"sandwiches, , ",0.0
7XDglE3jgXTNalF7TEo_1Q,Anthony's Tacos,True,False,16617488443.0,2,foodstands,tacos,,5.0,-,[],91405,Los Angeles,"['Cedros Ave', 'Los Angeles, CA 91405']",https://www.yelp.com/biz/anthonys-tacos-los-angeles?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media4.fl.yelpcdn.com/bphoto/gLUN20SEdx-httbfuiPs_w/o.jpg,34.207315,-118.4531,"['https://s3-media4.fl.yelpcdn.com/bphoto/gLUN20SEdx-httbfuiPs_w/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/mb7gyAmgKTf8SnyhgPrYJA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/FcW1QnAnR5WSx9KoNnCHEA/o.jpg']",,"foodstands, tacos, ",0.0
nCpqHXPLYN1r_hY4WIXGEw,The Green Bar,True,False,18186501233.0,9,breakfast_brunch,wraps,sandwiches,5.0,-,"['delivery', 'pickup']",91405,Los Angeles,"['7427 Van Nuys Blvd', 'Los Angeles, CA 91405']",https://www.yelp.com/biz/the-green-bar-los-angeles?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media2.fl.yelpcdn.com/bphoto/JHPhH3et7luHfj6m6aJvwA/o.jpg,34.2055618,-118.4490056601877,"['https://s3-media2.fl.yelpcdn.com/bphoto/JHPhH3et7luHfj6m6aJvwA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/NUC2h3cb4FV0WnRjeYk2jg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/tzfMPQQXcJ2_FsPwq6dOcw/o.jpg']",,"breakfast_brunch, wraps, sandwiches",0.0
PboX3mCP5v9NHvTb31VFqA,Pizza Man - Van Nuys,True,False,18183765555.0,100,pizza,chicken_wings,burgers,4.0,$$,"['pickup', 'delivery']",91405,Van Nuys,"['7400 Van Nuys Blvd', 'Ste 105', 'Van Nuys, CA 91405']",https://www.yelp.com/biz/pizza-man-van-nuys-van-nuys-3?adjust_creative=QeiTVIWcE4H5EZEGBBopnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QeiTVIWcE4H5EZEGBBopnw,https://s3-media4.fl.yelpcdn.com/bphoto/2TqXAiczi6GB0juB4g0GyA/o.jpg,34.20545,-118.44835,"['https://s3-media4.fl.yelpcdn.com/bphoto/2TqXAiczi6GB0juB4g0GyA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/kDjQfzIAhcfdi3efchIIAg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/YVzOl8r6ag4mbbipXjdG4Q/o.jpg']",,"pizza, chicken_wings, burgers",0.0
